2025-07-13 10:33:21 | DEBUG | httpx | load_ssl_context verify=True cert=None trust_env=True http2=False
2025-07-13 10:35:46 | DEBUG | httpcore.connection | close.complete
2025-07-13 10:35:46 | DEBUG | httpcore.connection | connect_tcp.started host='nluxtoziartsvilflbtf.supabase.co' port=443 local_address=None timeout=5 socket_options=None
2025-07-13 10:35:46 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000250576CC380>
2025-07-13 10:35:46 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000025057427EC0> server_hostname='nluxtoziartsvilflbtf.supabase.co' timeout=5
2025-07-13 10:35:46 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000250576CC490>
2025-07-13 10:35:46 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:35:46 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:35:46 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:35:46 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:35:46 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:35:46 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:36:30 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-4/*'), (b'CF-Ray', b'95e71c139b48740a-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/products?is_active=eq.True&limit=20&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'5'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:35:46 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/products?select=%2A&is_active=eq.True&limit=20 "HTTP/1.1 200 OK"
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:35:47 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:35:48 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:35:48 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:36:32 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-4/*'), (b'CF-Ray', b'95e71c1cfb9d740a-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/products?is_active=eq.True&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:35:48 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/products?select=%2A&is_active=eq.True "HTTP/1.1 200 OK"
2025-07-13 10:35:48 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:35:48 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:35:48 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:35:48 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:36:28 | INFO | ecommerce | API Request: GET /api/v1/orders/ | User: starkalyboy@gmail.com
2025-07-13 10:36:28 | DEBUG | httpcore.connection | close.started
2025-07-13 10:36:28 | DEBUG | httpcore.connection | close.complete
2025-07-13 10:36:28 | DEBUG | httpcore.connection | connect_tcp.started host='nluxtoziartsvilflbtf.supabase.co' port=443 local_address=None timeout=5 socket_options=None
2025-07-13 10:36:28 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000250576D8E50>
2025-07-13 10:36:28 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000025057427EC0> server_hostname='nluxtoziartsvilflbtf.supabase.co' timeout=5
2025-07-13 10:36:29 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000250576D9A50>
2025-07-13 10:36:29 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:36:29 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:36:29 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:36:29 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:36:29 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:37:13 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-3/*'), (b'CF-Ray', b'95e71d1ebd674ec0-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/orders?limit=20&select=%2A&user_id=eq.8716c5ff-5642-4fed-aa1d-33498e3cfe4d'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'15'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:36:30 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/orders?select=%2A&user_id=eq.8716c5ff-5642-4fed-aa1d-33498e3cfe4d&limit=20 "HTTP/1.1 200 OK"
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:36:30 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:37:14 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-3/*'), (b'CF-Ray', b'95e71d27bdca4ec0-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/orders?select=%2A&user_id=eq.8716c5ff-5642-4fed-aa1d-33498e3cfe4d'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:36:31 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/orders?select=%2A&user_id=eq.8716c5ff-5642-4fed-aa1d-33498e3cfe4d "HTTP/1.1 200 OK"
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:37:15 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95e71d2b59064ec0-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/order_items?order_id=eq.bf55026d-f51b-475c-bdf1-5a921f64032c&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'6'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:36:31 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/order_items?select=%2A&order_id=eq.bf55026d-f51b-475c-bdf1-5a921f64032c "HTTP/1.1 200 OK"
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:36:31 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:37:16 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95e71d319f714ec0-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/order_items?order_id=eq.33fa70c0-befa-4532-9474-84e92615fa22&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:36:32 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/order_items?select=%2A&order_id=eq.33fa70c0-befa-4532-9474-84e92615fa22 "HTTP/1.1 200 OK"
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:36:32 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Sun, 13 Jul 2025 07:37:16 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95e71d36dd1f4ec0-JNB'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/order_items?order_id=eq.d8088a10-d409-4043-b55a-5895fc1db471&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'4'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-13 10:36:33 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/order_items?select=%2A&order_id=eq.d8088a10-d409-4043-b55a-5895fc1db471 "HTTP/1.1 200 OK"
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | response_closed.started
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-13 10:36:33 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
